temperature,humidity,wind_speed,pressure,visibility,dew_point,cloud_cover,region,season,weather_condition
29.1,41,31.39,1014.9,7.5,23.4,62,West,Autumn,Stormy
16.2,94,19.42,1005.5,4.9,15.9,91,South,Winter,Rainy
7.8,32,13.42,1000.1,1.2,2.4,69,North,Summer,Stormy
28.1,38,3.29,1017.7,6.8,20.0,57,East,Autumn,Stormy
44.9,80,22.01,1004.5,6.7,42.1,3,West,Winter,Stormy
25.0,45,10.85,1014.1,2.0,16.0,29,North,Winter,Stormy
31.7,32,24.6,1016.7,5.2,29.3,56,North,Autumn,Stormy
25.7,53,39.09,1022.7,9.2,24.9,46,North,Summer,Stormy
24.2,42,4.45,1034.2,2.8,22.6,17,East,Summer,Stormy
32.4,31,8.49,1015.4,5.1,24.0,93,West,Summer,Cloudy
22.7,50,18.92,1008.7,5.1,18.5,90,East,Winter,Cloudy
27.1,48,38.74,1029.6,8.3,19.1,94,North,Summer,Cloudy
27.6,76,30.87,1023.5,8.4,22.3,43,North,Winter,Stormy
19.7,51,35.93,1014.7,7.8,14.9,51,West,Monsoon,Stormy
32.9,62,13.35,1015.4,4.3,24.8,48,West,Summer,Stormy
23.6,61,39.68,1013.3,1.6,19.4,29,East,Autumn,Stormy
19.0,93,4.11,1014.6,4.1,11.0,51,East,Autumn,Stormy
29.3,68,2.12,1012.0,7.1,28.3,36,East,Autumn,Stormy
17.8,71,34.22,1003.3,7.3,11.4,62,North,Autumn,Stormy
25.2,38,37.09,1013.1,9.7,18.2,11,West,Monsoon,Stormy
24.9,54,3.62,1030.6,5.1,15.9,16,South,Monsoon,Stormy
33.7,31,4.54,1004.8,6.7,31.5,33,West,Summer,Sunny
28.8,48,1.33,1010.3,5.9,22.8,27,West,Summer,Stormy
24.8,49,4.18,1004.1,2.4,20.5,3,West,Autumn,Stormy
31.5,99,8.38,1024.6,5.2,27.7,97,South,Autumn,Rainy
36.1,46,38.8,1021.3,5.9,35.0,45,East,Autumn,Sunny
29.5,97,26.71,1000.2,9.6,28.2,13,South,Winter,Stormy
25.1,32,31.14,992.8,4.3,16.7,12,West,Summer,Stormy
14.5,80,31.05,1021.7,9.8,7.0,57,West,Autumn,Stormy
16.5,55,21.4,999.6,5.9,12.7,48,North,Autumn,Stormy
22.6,85,31.9,1021.3,3.2,14.3,49,West,Autumn,Stormy
20.1,93,23.83,1006.6,2.7,19.3,66,South,Monsoon,Stormy
23.5,37,12.58,1019.9,2.3,17.3,20,South,Monsoon,Stormy
25.5,66,22.44,1017.4,5.1,16.8,79,South,Monsoon,Stormy
29.2,56,21.34,1007.6,1.2,20.8,50,East,Winter,Stormy
24.4,74,32.94,1004.2,5.0,20.7,37,North,Winter,Stormy
28.9,33,39.27,1018.8,9.9,21.4,25,East,Summer,Stormy
25.5,66,16.44,1006.1,7.0,21.2,5,South,Autumn,Stormy
9.2,62,30.54,1024.1,7.8,0.8,17,East,Summer,Stormy
17.5,60,3.99,1004.7,2.1,12.2,5,North,Summer,Stormy
23.8,84,31.07,1016.5,5.3,16.2,40,North,Monsoon,Stormy
15.3,41,14.86,1009.1,3.6,14.5,56,North,Autumn,Stormy
29.8,40,1.58,1013.1,9.0,23.9,49,North,Monsoon,Stormy
37.2,61,14.53,1006.0,2.6,31.7,24,South,Monsoon,Stormy
34.8,86,24.43,1011.2,5.1,28.7,47,West,Autumn,Stormy
23.3,67,4.77,987.4,6.3,16.3,23,South,Summer,Stormy
36.9,89,36.96,1004.9,5.6,27.7,29,South,Summer,Stormy
26.2,48,3.11,1007.1,8.5,18.3,86,South,Monsoon,Cloudy
22.3,85,37.2,1012.3,3.1,20.1,44,South,Autumn,Stormy
20.1,43,28.29,1025.9,4.4,11.8,42,East,Summer,Stormy
22.6,62,13.19,1006.0,8.1,21.4,71,North,Winter,Stormy
21.9,39,15.63,1027.1,5.8,15.7,55,West,Summer,Stormy
26.4,93,29.63,1004.4,4.6,17.6,72,West,Autumn,Rainy
26.3,93,24.06,1001.9,1.3,25.3,69,West,Autumn,Stormy
25.0,91,26.87,994.2,7.8,16.5,32,South,Autumn,Stormy
28.5,97,15.57,1019.1,9.7,20.5,96,North,Monsoon,Rainy
34.5,72,19.51,1013.9,6.6,29.5,44,North,Summer,Stormy
32.6,88,39.59,1018.5,8.7,29.5,6,West,Winter,Stormy
13.1,81,8.56,1014.3,5.7,9.0,17,West,Monsoon,Stormy
4.6,48,16.71,1012.9,3.1,-5.1,69,South,Summer,Stormy
32.5,50,11.67,1015.8,1.1,30.5,44,West,Autumn,Sunny
14.1,51,30.6,1034.5,6.9,8.3,36,South,Summer,Stormy
23.2,38,30.56,1008.3,5.4,22.4,20,West,Autumn,Stormy
15.6,38,11.7,1033.5,8.0,13.4,89,North,Autumn,Cloudy
10.6,56,3.26,1021.5,7.3,3.0,78,North,Summer,Stormy
29.3,46,0.46,1016.7,9.9,26.3,43,North,Summer,Stormy
31.1,73,17.1,1018.5,5.6,21.2,29,East,Winter,Stormy
20.4,74,16.41,981.0,4.8,15.4,10,West,Summer,Stormy
4.3,37,39.54,1010.4,3.6,-0.9,7,East,Summer,Stormy
20.6,47,18.79,1006.3,5.3,20.2,4,North,Monsoon,Stormy
28.1,62,10.26,1034.1,8.9,18.5,7,West,Autumn,Stormy
13.2,30,35.65,1009.6,1.4,11.5,4,East,Autumn,Stormy
26.5,35,19.64,1012.7,9.8,21.1,9,North,Winter,Stormy
24.9,70,23.97,1012.5,9.9,20.9,14,North,Monsoon,Stormy
29.6,84,3.83,999.9,6.4,25.4,55,West,Winter,Stormy
26.0,34,15.32,1007.4,4.0,19.6,54,West,Summer,Stormy
17.2,88,37.77,1021.2,3.0,10.6,2,South,Winter,Stormy
34.6,47,23.58,991.7,3.5,33.1,40,West,Autumn,Sunny
23.7,78,13.78,1016.1,1.5,18.7,9,North,Monsoon,Stormy
24.8,94,25.03,1004.0,5.3,16.9,6,South,Summer,Stormy
17.5,83,36.42,1026.0,1.5,13.1,62,South,Monsoon,Stormy
21.5,90,10.96,1016.9,7.5,19.8,62,West,Monsoon,Stormy
17.9,37,20.2,997.8,4.3,14.8,87,North,Winter,Cloudy
23.6,32,38.35,1008.8,2.8,21.5,25,East,Summer,Stormy
38.7,54,6.9,1017.5,5.9,37.4,33,North,Monsoon,Sunny
14.0,98,28.79,1010.0,9.8,10.2,71,North,Monsoon,Rainy
12.1,84,24.58,1014.5,7.3,6.7,38,West,Winter,Stormy
36.8,69,27.19,1012.8,5.4,36.1,59,East,Monsoon,Stormy
23.3,79,14.05,1021.7,8.0,17.3,68,South,Autumn,Stormy
19.6,62,12.56,1017.4,7.6,9.7,99,East,Autumn,Stormy
33.3,47,27.37,1012.5,9.0,23.7,25,West,Summer,Sunny
20.2,86,8.62,1013.2,2.8,11.9,61,North,Summer,Stormy
39.6,45,16.79,1002.2,8.7,36.9,9,North,Winter,Sunny
30.4,67,7.53,1027.7,3.7,30.2,96,East,Monsoon,Stormy
21.1,70,0.33,1042.6,9.5,12.8,99,East,Winter,Stormy
42.3,36,38.8,1009.7,3.5,41.7,53,West,Winter,Sunny
20.2,82,17.27,1013.5,9.3,18.1,30,East,Autumn,Stormy
30.9,92,38.77,1023.2,9.7,25.5,37,West,Monsoon,Stormy
27.4,61,5.61,1023.1,2.3,25.6,24,South,Autumn,Stormy
35.4,67,23.49,1014.8,9.8,27.1,76,East,Autumn,Stormy
37.5,51,8.04,1003.2,1.8,29.7,64,North,Summer,Sunny
25.3,45,31.6,1031.2,3.0,17.7,99,East,Winter,Cloudy
19.0,81,31.35,1019.8,5.0,10.8,99,North,Autumn,Rainy
28.7,58,4.5,1015.2,9.9,26.5,49,South,Summer,Stormy
19.6,45,36.48,1005.8,5.4,12.3,23,South,Summer,Stormy
41.1,46,7.79,1013.6,6.0,37.5,26,East,Monsoon,Sunny
26.1,93,24.52,994.9,7.2,19.4,81,West,Monsoon,Rainy
22.1,42,39.43,1020.4,9.7,20.9,49,North,Autumn,Stormy
26.5,85,35.3,1022.8,8.1,19.4,49,South,Summer,Stormy
14.2,34,38.26,1015.3,3.0,4.5,14,East,Summer,Stormy
17.2,41,13.7,1003.4,3.7,16.8,16,South,Summer,Stormy
34.6,70,4.22,1017.5,1.9,33.7,28,East,Winter,Stormy
19.7,32,7.53,1020.9,6.8,18.5,4,North,Summer,Stormy
16.6,62,20.02,1005.6,2.6,12.3,10,East,Winter,Stormy
29.3,79,31.73,1022.3,3.3,26.4,79,North,Monsoon,Stormy
34.5,85,6.01,1018.2,9.0,26.4,51,South,Autumn,Stormy
30.8,38,26.39,1010.3,3.9,26.1,33,North,Monsoon,Stormy
33.0,79,12.94,1007.4,6.1,28.2,80,North,Autumn,Stormy
18.9,58,13.65,1011.2,4.6,11.7,32,West,Summer,Stormy
13.6,68,26.48,1003.3,1.7,10.0,48,South,Autumn,Stormy
37.0,74,18.68,1015.6,4.3,33.5,30,North,Autumn,Stormy
22.4,46,32.48,1018.6,4.7,14.8,17,West,Monsoon,Stormy
23.0,85,6.24,1024.7,9.1,15.2,88,West,Autumn,Rainy
35.6,75,31.6,1016.0,3.9,35.5,4,North,Summer,Stormy
29.4,96,2.57,1016.9,4.4,28.0,29,East,Winter,Stormy
28.6,98,7.76,1010.3,8.0,26.5,44,North,Summer,Stormy
42.3,43,26.25,1004.3,7.8,38.8,86,East,Autumn,Cloudy
19.9,96,34.2,1008.7,8.2,17.0,37,North,Monsoon,Stormy
32.4,52,10.11,1027.3,9.6,25.7,81,South,Summer,Cloudy
25.5,90,13.09,1019.3,8.2,17.2,95,West,Autumn,Rainy
27.1,52,21.48,1017.1,4.7,25.2,93,North,Monsoon,Cloudy
37.2,56,8.46,994.8,8.4,31.6,28,North,Winter,Sunny
29.1,83,32.45,1016.1,5.6,25.4,35,North,Monsoon,Stormy
29.3,39,30.95,999.7,3.5,24.2,8,East,Autumn,Stormy
33.6,45,5.81,1000.4,3.7,27.4,22,South,Monsoon,Sunny
22.1,70,18.55,1001.5,3.0,13.2,2,South,Autumn,Stormy
18.3,84,30.99,1005.3,2.3,16.4,85,North,Monsoon,Rainy
16.6,90,13.49,1021.3,2.7,15.7,55,West,Monsoon,Stormy
9.3,78,25.32,1015.3,1.6,3.0,39,West,Monsoon,Stormy
41.4,81,2.01,1003.6,9.0,37.5,55,North,Autumn,Stormy
16.2,31,24.35,1007.2,9.4,14.6,57,East,Monsoon,Stormy
23.2,79,6.11,1018.0,6.3,22.0,30,West,Autumn,Stormy
22.8,72,33.22,1020.0,8.6,17.2,85,South,Summer,Stormy
27.5,37,14.22,1014.3,2.7,24.5,10,West,Winter,Stormy
31.5,88,11.26,1001.5,9.1,21.5,41,West,Summer,Stormy
31.9,94,33.64,1008.9,5.6,27.8,2,North,Winter,Stormy
20.3,41,2.01,1036.8,1.6,18.2,56,West,Autumn,Stormy
23.7,33,15.86,1000.9,2.3,17.4,13,North,Summer,Stormy
27.3,70,14.8,1016.7,3.8,24.9,45,South,Winter,Stormy
23.0,36,11.39,1034.2,1.4,18.1,18,West,Winter,Stormy
37.9,98,36.47,1010.3,3.8,33.1,59,North,Summer,Stormy
28.9,98,30.04,1031.3,1.5,24.4,30,North,Summer,Stormy
30.9,59,2.56,1006.1,3.1,22.9,35,South,Autumn,Stormy
30.3,35,28.59,993.3,3.4,28.1,31,West,Winter,Stormy
34.4,48,21.09,1007.2,9.9,25.4,62,East,Autumn,Sunny
26.4,95,36.03,1005.4,3.1,18.5,25,West,Autumn,Stormy
14.6,39,12.52,996.3,3.2,11.3,64,North,Monsoon,Stormy
28.2,45,22.97,1008.8,7.2,26.4,1,North,Autumn,Stormy
19.8,66,20.03,1022.9,8.7,17.0,69,South,Winter,Stormy
20.8,61,19.58,1007.1,4.5,17.5,44,South,Monsoon,Stormy
29.7,76,18.24,1009.2,8.9,24.1,77,East,Autumn,Stormy
34.9,72,8.23,1026.7,4.1,34.4,91,East,Autumn,Stormy
25.2,65,30.23,1005.5,2.8,16.1,96,North,Winter,Stormy
27.5,55,18.05,1019.2,4.0,26.5,24,East,Monsoon,Stormy
38.6,39,38.34,995.9,6.5,35.8,39,East,Summer,Sunny
26.9,60,10.43,1003.3,4.3,25.8,17,East,Summer,Stormy
45.8,58,27.31,1010.9,7.1,43.2,97,West,Monsoon,Cloudy
29.5,34,37.63,1025.1,3.1,21.1,11,West,Monsoon,Stormy
10.9,30,26.54,1003.9,7.3,4.7,90,North,Monsoon,Cloudy
31.0,32,34.85,1003.8,4.1,28.7,23,West,Monsoon,Stormy
28.0,96,33.1,1015.7,5.1,19.3,96,East,Summer,Rainy
35.3,64,14.4,1017.3,6.0,27.3,78,East,Autumn,Stormy
30.4,44,24.0,1002.6,7.2,22.9,42,East,Winter,Stormy
23.9,96,6.25,1007.8,3.1,15.4,31,West,Summer,Stormy
15.2,59,21.42,1023.9,8.5,9.0,80,South,Winter,Stormy
23.3,72,9.22,1001.2,7.5,18.3,98,East,Summer,Stormy
18.2,89,29.75,1016.4,3.1,14.5,46,East,Monsoon,Stormy
20.4,69,21.12,1007.8,9.8,18.2,44,South,Summer,Stormy
29.7,94,16.45,1027.0,7.0,24.1,34,South,Summer,Stormy
38.4,58,10.75,1018.8,5.1,29.5,76,North,Monsoon,Sunny
28.2,48,39.95,1021.8,2.4,22.3,8,North,Autumn,Stormy
15.4,32,2.87,1007.6,5.8,6.2,9,West,Monsoon,Stormy
28.6,65,1.74,1021.2,2.5,25.0,64,South,Autumn,Stormy
34.6,72,8.69,1021.0,4.9,27.6,58,North,Summer,Stormy
20.1,44,38.84,1018.2,4.7,13.6,97,East,Summer,Cloudy
23.9,70,39.17,1010.2,7.5,17.2,56,North,Winter,Stormy
25.1,65,26.2,1014.6,2.7,18.6,88,East,Winter,Stormy
18.7,62,35.2,994.5,8.4,16.5,85,East,Summer,Stormy
30.2,34,8.56,1030.6,3.9,28.8,9,East,Winter,Stormy
24.0,43,38.88,1007.0,5.0,14.2,89,West,Autumn,Cloudy
28.4,97,5.71,1009.7,8.0,27.9,18,South,Monsoon,Stormy
17.9,76,4.05,999.8,6.6,13.2,49,West,Summer,Stormy
21.5,83,4.49,1019.7,3.8,17.2,67,North,Summer,Stormy
30.8,33,22.93,1018.3,4.5,27.2,4,North,Winter,Stormy
22.0,38,31.24,1010.0,3.8,14.2,28,South,Summer,Stormy
38.8,82,14.67,989.7,6.4,31.3,4,South,Summer,Stormy
21.8,89,39.12,1005.9,4.0,12.7,59,North,Autumn,Stormy
26.8,75,17.38,1017.6,7.5,22.8,64,South,Autumn,Stormy
32.5,83,6.02,1015.5,6.2,26.9,27,South,Monsoon,Stormy
13.7,66,18.64,1012.5,2.3,4.8,82,East,Summer,Stormy
10.9,52,27.16,1008.8,3.8,1.0,99,West,Winter,Cloudy
12.8,56,33.29,997.2,3.0,3.1,0,West,Monsoon,Stormy
35.1,99,18.35,1022.6,4.5,27.9,28,West,Winter,Stormy
20.6,95,23.74,998.6,5.6,19.2,50,East,Summer,Stormy
45.5,90,10.69,1011.0,5.6,45.3,35,East,Winter,Stormy
20.5,80,25.84,1002.7,7.8,12.2,31,South,Winter,Stormy
26.5,79,39.44,1022.9,2.7,18.1,63,South,Monsoon,Stormy
37.3,48,1.96,1018.8,9.5,29.8,13,East,Summer,Sunny
41.0,30,35.46,1009.4,4.1,38.2,31,East,Monsoon,Sunny
41.5,69,22.49,1019.9,3.7,35.1,8,North,Summer,Stormy
34.7,61,10.08,998.1,7.2,31.5,82,East,Autumn,Stormy
33.2,51,38.2,1012.2,8.2,28.7,10,East,Monsoon,Sunny
29.7,95,19.33,1002.5,4.4,25.9,47,West,Summer,Stormy
31.2,69,13.27,1023.3,7.7,22.1,50,North,Autumn,Stormy
20.6,67,7.26,1016.7,9.0,18.3,3,West,Autumn,Stormy
18.5,77,9.78,1019.5,7.9,12.7,40,West,Autumn,Stormy
25.0,84,33.31,1007.5,1.3,21.4,24,North,Monsoon,Stormy
23.6,84,24.58,1020.4,8.4,17.0,16,North,Autumn,Stormy
21.4,80,36.53,1001.8,8.0,15.8,46,North,Summer,Stormy
30.6,89,9.28,1003.3,7.0,21.4,7,South,Monsoon,Stormy
32.6,37,4.85,1011.2,7.8,31.6,57,North,Winter,Sunny
25.7,97,0.24,1003.7,9.8,23.5,0,West,Autumn,Stormy
36.8,38,20.31,1020.1,4.9,29.1,1,North,Monsoon,Sunny
15.9,31,39.93,1008.3,1.6,12.2,9,South,Winter,Stormy
23.5,99,27.8,1002.2,5.1,21.8,90,West,Monsoon,Rainy
19.3,88,12.34,1000.9,1.4,14.3,26,North,Autumn,Stormy
10.1,48,35.07,1020.0,3.6,3.6,12,North,Autumn,Stormy
24.3,57,31.27,987.6,6.3,23.9,62,West,Winter,Stormy
24.0,43,0.62,1002.9,3.8,21.1,10,West,Summer,Stormy
37.1,53,32.67,1027.0,7.2,29.0,13,North,Autumn,Sunny
30.0,73,12.02,1009.6,8.4,24.8,95,South,Winter,Stormy
16.8,85,5.99,1020.2,4.8,16.4,79,West,Autumn,Rainy
39.8,80,9.05,1017.3,9.1,37.0,92,East,Summer,Stormy
34.8,61,18.74,1011.1,1.7,28.4,97,North,Winter,Stormy
29.7,79,16.99,996.4,8.6,27.7,25,West,Summer,Stormy
23.2,70,11.56,999.7,8.5,14.9,68,West,Autumn,Stormy
17.3,95,6.89,999.6,3.9,10.5,82,North,Winter,Rainy
22.0,54,30.49,1017.8,3.7,17.3,38,North,Monsoon,Stormy
33.7,90,39.6,1019.7,3.7,24.5,91,North,Summer,Rainy
40.1,95,31.11,1004.2,8.3,36.2,27,South,Autumn,Stormy
37.3,71,11.84,1012.2,8.5,34.9,16,East,Autumn,Stormy
21.1,94,9.79,1013.1,4.0,14.5,36,West,Summer,Stormy
16.0,65,8.71,1013.8,6.3,10.3,82,North,Winter,Stormy
26.1,38,5.47,1005.4,2.3,22.7,26,North,Monsoon,Stormy
10.9,65,22.05,1029.4,5.2,7.5,75,South,Autumn,Stormy
27.6,67,24.22,1019.8,10.0,23.6,66,East,Summer,Stormy
23.8,62,28.22,1013.7,2.4,20.9,67,West,Summer,Stormy
21.3,71,27.21,1007.8,9.5,14.2,46,East,Monsoon,Stormy
12.2,90,11.69,1004.7,8.4,5.7,74,East,Monsoon,Rainy
29.1,75,13.21,1017.0,9.7,24.7,33,North,Autumn,Stormy
20.7,90,27.26,1008.3,2.6,16.7,17,North,Monsoon,Stormy
15.6,47,13.98,1014.3,2.9,11.9,34,North,Summer,Stormy
2.0,99,8.5,994.0,1.2,-0.8,17,South,Winter,Stormy
24.8,44,14.97,1007.7,7.5,23.9,69,South,Winter,Stormy
39.2,77,10.88,1011.9,6.8,36.5,33,South,Summer,Stormy
38.3,42,3.53,1022.7,2.6,35.1,32,North,Summer,Sunny
21.3,72,33.21,1003.8,8.1,15.8,71,North,Summer,Stormy
20.2,89,34.12,998.1,3.7,12.5,83,North,Autumn,Rainy
28.8,86,8.79,1017.4,2.2,24.8,83,East,Summer,Rainy
17.0,46,2.59,1012.4,4.8,7.6,42,South,Monsoon,Stormy
27.4,79,29.55,995.8,1.8,19.1,81,South,Summer,Stormy
31.1,61,8.46,996.3,3.4,21.3,26,East,Summer,Stormy
34.8,51,15.74,1006.5,4.3,26.0,47,West,Autumn,Sunny
24.2,84,2.57,1012.2,8.7,18.0,68,East,Summer,Stormy
23.4,86,9.05,1026.9,8.1,17.4,70,East,Monsoon,Stormy
18.0,42,31.72,1002.2,5.0,16.7,21,North,Monsoon,Stormy
18.4,76,32.18,1018.4,7.5,11.2,33,West,Monsoon,Stormy
23.2,91,8.28,993.4,6.1,17.2,42,East,Summer,Stormy
27.9,83,13.44,1016.6,4.1,22.8,76,West,Autumn,Rainy
32.3,58,5.37,1028.1,7.5,25.4,95,West,Autumn,Cloudy
18.6,51,2.97,1014.4,7.2,14.2,87,North,Autumn,Cloudy
36.9,94,39.69,1006.3,6.6,31.7,15,West,Monsoon,Stormy
22.8,58,26.22,1025.3,6.6,18.8,13,North,Autumn,Stormy
24.8,77,21.68,1016.5,7.1,17.6,38,South,Summer,Stormy
19.0,34,30.62,1014.5,4.5,10.2,70,East,Summer,Stormy
5.6,64,33.6,1002.8,8.8,-2.8,11,North,Winter,Stormy
32.1,75,32.27,1016.6,2.5,24.2,83,North,Monsoon,Stormy
30.9,64,0.66,1006.2,9.0,30.8,96,East,Winter,Stormy
22.7,74,7.47,1016.1,4.1,13.6,54,North,Winter,Stormy
25.5,42,26.2,1013.5,2.1,22.8,5,West,Monsoon,Stormy
29.1,39,15.03,1023.8,6.4,20.2,39,North,Monsoon,Stormy
12.5,95,39.3,1007.2,4.4,10.5,90,North,Winter,Rainy
20.8,99,26.62,1011.5,8.3,16.4,12,West,Summer,Stormy
31.4,54,38.26,1021.0,4.9,23.9,68,East,Winter,Stormy
15.0,73,8.06,1010.6,7.0,8.6,23,North,Monsoon,Stormy
27.3,89,34.56,1012.8,3.8,23.1,73,South,Summer,Rainy
14.1,76,12.85,1008.9,2.9,7.3,58,East,Winter,Stormy
28.7,69,39.58,1011.4,4.5,23.2,45,South,Winter,Stormy
24.7,36,6.31,1019.7,6.5,21.9,95,South,Winter,Cloudy
12.1,75,20.65,1031.4,6.9,5.6,72,South,Monsoon,Stormy
34.3,52,31.71,996.2,6.2,32.3,98,North,Winter,Cloudy
19.1,75,17.31,1000.3,9.9,12.2,43,West,Monsoon,Stormy
18.5,42,18.72,1011.6,7.2,18.5,75,North,Summer,Stormy
26.6,50,39.45,1013.5,9.4,21.1,10,South,Autumn,Stormy
34.2,30,17.01,1010.8,2.1,30.2,60,South,Summer,Sunny
16.9,48,24.16,1007.5,1.6,13.9,35,West,Winter,Stormy
25.5,89,2.18,1000.7,3.8,20.3,71,East,Monsoon,Rainy
28.4,62,33.69,1006.9,2.2,21.9,9,South,Winter,Stormy
30.5,33,25.93,1021.2,5.7,20.8,77,North,Summer,Stormy
26.4,32,16.16,1013.9,5.7,18.1,93,South,Autumn,Cloudy
22.1,81,0.65,1019.8,6.2,14.9,0,South,Autumn,Stormy
18.4,57,23.67,1001.0,7.7,13.6,62,East,Monsoon,Stormy
25.7,99,0.51,1027.4,9.7,21.8,11,West,Summer,Stormy
16.4,99,0.05,1007.4,8.9,16.1,4,South,Summer,Stormy
1.6,84,24.64,1017.8,2.1,-2.0,77,East,Monsoon,Rainy
28.5,86,7.56,1011.7,4.0,20.0,35,East,Monsoon,Stormy
32.2,45,7.68,1007.6,3.3,28.4,16,South,Monsoon,Sunny
6.1,53,26.13,1017.3,2.6,1.5,57,South,Winter,Stormy
16.9,98,2.15,1019.0,5.9,14.2,21,West,Winter,Stormy
30.0,70,12.54,1039.9,6.0,27.3,30,North,Monsoon,Stormy
41.5,76,5.98,1019.4,3.0,40.9,25,North,Monsoon,Stormy
25.2,98,23.21,1019.2,7.4,19.1,12,West,Autumn,Stormy
19.2,60,26.47,1024.4,7.6,14.7,62,East,Autumn,Stormy
23.5,59,28.85,1018.3,1.2,17.4,66,East,Winter,Stormy
36.0,47,10.21,1012.6,4.6,30.5,62,West,Autumn,Sunny
19.8,73,3.57,1016.3,9.0,11.8,10,North,Monsoon,Stormy
18.6,56,3.15,1021.5,5.7,11.1,68,East,Summer,Stormy
21.1,55,17.05,1026.9,4.1,13.4,63,North,Monsoon,Stormy
17.4,89,37.83,997.9,3.3,12.4,67,East,Autumn,Stormy
26.0,47,8.71,994.1,3.2,22.5,31,North,Winter,Stormy
38.0,85,10.27,1026.5,1.9,28.7,73,West,Monsoon,Rainy
27.6,60,4.04,1005.0,8.4,27.1,9,North,Monsoon,Stormy
23.0,88,24.22,996.4,1.8,21.5,53,East,Autumn,Stormy
22.7,31,27.19,995.5,3.6,18.5,54,East,Summer,Stormy
12.5,68,25.72,1031.0,1.4,6.4,81,East,Monsoon,Stormy
32.1,90,34.45,1021.8,8.0,32.0,61,South,Winter,Stormy
24.4,92,19.46,1005.0,1.4,17.2,54,South,Winter,Stormy
23.6,47,5.38,1005.5,3.8,18.0,86,East,Summer,Cloudy
50.5,46,11.58,1013.5,6.2,45.7,81,West,Autumn,Cloudy
27.4,68,26.5,1021.6,4.7,23.2,34,East,Summer,Stormy
19.0,83,24.52,1010.1,3.5,13.8,66,West,Winter,Stormy
21.6,64,21.24,1005.1,3.5,20.0,64,East,Monsoon,Stormy
34.2,40,27.32,1024.4,8.2,33.1,16,East,Winter,Sunny
25.9,90,25.5,1012.7,9.8,23.0,41,West,Summer,Stormy
13.5,73,35.25,1011.1,4.1,6.4,58,North,Winter,Stormy
32.4,97,23.44,1018.9,1.4,26.5,69,South,Autumn,Stormy
19.7,54,31.14,991.6,1.3,14.9,10,East,Summer,Stormy
40.0,77,9.95,1017.7,7.8,34.3,77,West,Winter,Stormy
33.6,61,27.13,1017.1,6.0,28.0,27,West,Monsoon,Stormy
21.4,33,36.09,999.2,8.1,18.3,38,South,Monsoon,Stormy
35.2,67,15.43,993.6,7.3,34.2,53,South,Summer,Stormy
25.5,92,31.16,1007.4,9.2,16.5,99,North,Monsoon,Rainy
31.8,76,28.99,1014.8,9.0,25.8,10,East,Summer,Stormy
28.9,30,2.38,1015.8,8.1,21.9,57,South,Monsoon,Stormy
18.2,32,23.26,1030.0,5.3,13.6,39,North,Winter,Stormy
19.9,91,5.21,1014.8,3.8,12.3,3,East,Monsoon,Stormy
33.2,93,38.69,999.0,5.6,27.4,63,East,Winter,Stormy
22.3,46,32.46,1010.5,5.5,21.8,47,West,Summer,Stormy
21.8,91,4.39,1000.0,6.5,12.9,69,South,Monsoon,Stormy
17.4,64,4.87,1011.2,2.7,14.3,82,North,Autumn,Stormy
28.4,42,23.78,1027.1,6.9,27.0,30,North,Autumn,Stormy
41.5,64,13.8,1017.6,5.1,40.6,1,West,Autumn,Stormy
16.5,72,1.4,1005.8,6.6,9.3,42,North,Monsoon,Stormy
25.2,31,21.67,1018.9,3.2,18.2,88,North,Winter,Cloudy
36.3,85,15.51,1005.2,4.9,29.3,40,East,Summer,Stormy
24.4,80,4.04,985.4,2.9,15.2,59,South,Monsoon,Stormy
28.6,83,32.08,1000.7,8.9,25.1,74,West,Summer,Rainy
16.5,45,36.6,1017.6,5.4,10.9,45,South,Summer,Stormy
28.4,47,30.26,1020.7,3.0,22.2,39,North,Monsoon,Stormy
23.5,36,32.9,1030.2,1.4,13.7,58,North,Winter,Stormy
32.9,74,8.66,1016.4,7.1,29.8,44,North,Autumn,Stormy
34.5,65,10.54,1026.5,2.9,24.9,41,South,Summer,Stormy
45.7,70,8.34,1019.3,9.9,44.2,20,West,Summer,Stormy
29.6,71,30.6,1022.4,5.8,22.0,2,West,Monsoon,Stormy
27.6,36,37.92,1024.0,3.6,21.3,65,East,Summer,Stormy
26.6,44,28.67,1017.9,6.9,18.4,10,West,Monsoon,Stormy
22.2,89,35.26,1023.7,3.5,21.9,23,East,Summer,Stormy
27.7,69,25.55,1006.0,8.4,26.9,49,North,Winter,Stormy
22.6,66,15.51,988.7,3.8,21.9,87,West,Winter,Stormy
26.3,95,17.03,1019.5,9.9,20.4,20,East,Autumn,Stormy
35.5,84,3.01,1016.7,6.4,29.5,24,East,Autumn,Stormy
16.9,85,1.26,1004.2,8.6,7.8,3,South,Winter,Stormy
34.1,73,27.82,1000.4,1.7,29.4,42,North,Autumn,Stormy
35.5,86,17.54,1014.3,4.1,34.8,46,West,Autumn,Stormy
24.1,35,22.09,1020.2,7.6,22.0,22,West,Autumn,Stormy
8.0,61,22.31,1018.2,6.9,7.9,59,West,Winter,Stormy
20.1,47,11.1,1002.8,2.7,12.3,87,East,Autumn,Cloudy
35.4,97,19.04,1005.0,4.2,27.2,20,West,Monsoon,Stormy
24.8,36,18.83,1019.7,3.4,14.8,65,West,Autumn,Stormy
